time,actualComX,actualComY,springLegDelta,Phase,footInBaseX,footInBaseY
0.422,0.0790931,4.72794,0.198253,0,0.0368467,4.03833,
0.423,0.0788997,4.72699,0.199298,0,0.0352161,4.03792,
0.424,0.0787065,4.72603,0.200344,0,0.0335892,4.03749,
0.425,0.0785133,4.72508,0.201393,0,0.031966,4.03707,
0.426,0.0783202,4.72412,0.202443,0,0.0303464,4.03664,
0.427,0.0781273,4.72316,0.203495,0,0.0287304,4.0362,
0.428,0.0779345,4.7222,0.204549,0,0.0271181,4.03575,
0.429,0.0777419,4.72123,0.205605,0,0.0255095,4.0353,
0.43,0.0775493,4.72026,0.206662,0,0.0239044,4.03484,
0.431,0.0773569,4.71929,0.207722,0,0.022303,4.03438,
0.432,0.0771646,4.71832,0.208783,0,0.0207053,4.03391,
0.433,0.0769725,4.71735,0.209846,0,0.0191111,4.03344,
0.434,0.0767805,4.71637,0.210911,0,0.0175206,4.03295,
0.435,0.0765886,4.71539,0.211978,0,0.0159336,4.03247,
0.436,0.0763968,4.71441,0.213046,0,0.0143502,4.03197,
0.437,0.0762052,4.71342,0.214116,0,0.0127705,4.03147,
0.438,0.0760137,4.71243,0.215188,0,0.0111943,4.03097,
0.439,0.0758224,4.71144,0.216262,0,0.00962164,4.03045,
0.44,0.0756312,4.71045,0.217338,0,0.00805257,4.02993,
0.441,0.0754402,4.70945,0.218415,0,0.00648706,4.02941,
0.442,0.0752492,4.70846,0.219494,0,0.00492509,4.02888,
0.443,0.0750585,4.70746,0.220574,0,0.00336665,4.02834,
0.444,0.0748679,4.70645,0.221657,0,0.00181175,4.02779,
0.445,0.0746774,4.70545,0.222741,0,0.000260354,4.02724,
0.446,0.0744871,4.70444,0.223827,0,-0.00128753,4.02668,
0.447,0.0742969,4.70343,0.224914,0,-0.00283192,4.02612,
0.448,0.0741069,4.70242,0.226003,0,-0.00437282,4.02554,
0.449,0.073917,4.7014,0.227094,0,-0.00591025,4.02497,
0.45,0.0737273,4.70039,0.228187,0,-0.00744421,4.02438,
0.451,0.0735377,4.69937,0.229281,0,-0.00897471,4.02379,
0.452,0.0733483,4.69834,0.230377,0,-0.0105018,4.02319,
0.453,0.0731591,4.69732,0.231474,0,-0.0120254,4.02258,
0.454,0.07297,4.69629,0.232573,0,-0.0135456,4.02197,
0.455,0.0727811,4.69526,0.233674,0,-0.0150624,4.02135,
0.456,0.0725923,4.69423,0.234776,0,-0.0165758,4.02073,
0.457,0.0724037,4.6932,0.23588,0,-0.0180858,4.02009,
0.458,0.0722153,4.69216,0.236986,0,-0.0195924,4.01946,
0.459,0.072027,4.69112,0.238093,0,-0.0210957,4.01881,
0.46,0.0718389,4.69008,0.239202,0,-0.0225956,4.01816,
0.461,0.071651,4.68903,0.240312,0,-0.0240922,4.01749,
0.462,0.0714632,4.68799,0.241424,0,-0.0255855,4.01683,
0.463,0.0712757,4.68694,0.242538,0,-0.0270754,4.01615,
0.464,0.0710882,4.68588,0.243653,0,-0.0285621,4.01547,
0.465,0.070901,4.68483,0.244769,0,-0.0300454,4.01478,
0.466,0.0707139,4.68377,0.245888,0,-0.0315255,4.01409,
0.467,0.070527,4.68271,0.247008,0,-0.0330023,4.01338,
0.468,0.0703403,4.68165,0.248129,0,-0.0344759,4.01267,
0.469,0.0701537,4.68059,0.249252,0,-0.0359462,4.01196,
0.47,0.0699674,4.67952,0.250376,0,-0.0374133,4.01123,
0.471,0.0697812,4.67845,0.251502,0,-0.0388773,4.0105,
0.472,0.0695952,4.67738,0.25263,0,-0.040338,4.00976,
0.473,0.0694094,4.6763,0.253759,0,-0.0417955,4.00902,
0.474,0.0692237,4.67523,0.254889,0,-0.0432499,4.00826,
0.475,0.0690383,4.67415,0.256022,0,-0.0447011,4.0075,
0.476,0.068853,4.67307,0.257155,0,-0.0461492,4.00673,
0.477,0.0686679,4.67198,0.25829,0,-0.0475941,4.00596,
0.478,0.068483,4.67089,0.259427,0,-0.049036,4.00518,
0.479,0.0682983,4.66981,0.260565,0,-0.0504747,4.00439,
0.48,0.0681138,4.66871,0.261705,0,-0.0519104,4.00359,
0.481,0.0679295,4.66762,0.262846,0,-0.053343,4.00278,
0.482,0.0677454,4.66652,0.263989,0,-0.0547725,4.00197,
0.483,0.0675614,4.66542,0.265133,0,-0.0561991,4.00115,
0.484,0.0673777,4.66432,0.266278,0,-0.0576225,4.00033,
0.485,0.0671942,4.66322,0.267425,0,-0.059043,3.99949,
0.486,0.0670108,4.66211,0.268574,0,-0.0604605,3.99865,
0.487,0.0668277,4.661,0.269724,0,-0.061875,3.9978,
0.488,0.0666448,4.65989,0.270876,0,-0.0632865,3.99694,
0.489,0.066462,4.65878,0.272029,0,-0.0646951,3.99608,
0.49,0.0662795,4.65766,0.273183,0,-0.0661008,3.99521,
0.491,0.0660972,4.65654,0.274339,0,-0.0675035,3.99433,
0.492,0.065915,4.65542,0.275496,0,-0.0689033,3.99344,
0.493,0.0657331,4.6543,0.276655,0,-0.0703002,3.99254,
0.494,0.0655514,4.65317,0.277816,0,-0.0716942,3.99164,
0.495,0.0653699,4.65204,0.278977,0,-0.0730854,3.99073,
0.496,0.0651886,4.65091,0.280141,0,-0.0744737,3.98981,
0.497,0.0650075,4.64978,0.281305,0,-0.0758592,3.98889,
0.498,0.0648267,4.64864,0.282471,0,-0.0772419,3.98795,
0.499,0.064646,4.64751,0.283639,0,-0.0786218,3.98701,
0.5,0.0644656,4.64636,0.284808,0,-0.0799988,3.98606,
0.501,0.0642853,4.64522,0.285978,0,-0.0813731,3.98511,
0.502,0.0641053,4.64408,0.28715,0,-0.0827447,3.98414,
0.503,0.0639255,4.64293,0.288324,0,-0.0841134,3.98317,
0.504,0.063746,4.64178,0.289498,0,-0.0854795,3.98219,
0.505,0.0635666,4.64062,0.290675,0,-0.0868428,3.98121,
0.506,0.0633875,4.63947,0.291852,0,-0.0882034,3.98021,
0.507,0.0632086,4.63831,0.293031,0,-0.0895613,3.97921,
0.508,0.0630299,4.63715,0.294212,0,-0.0909166,3.9782,
0.509,0.0628515,4.63599,0.295394,0,-0.0922692,3.97718,
0.51,0.0626732,4.63482,0.296577,0,-0.0936191,3.97615,
0.511,0.0624952,4.63365,0.297762,0,-0.0949664,3.97512,
0.512,0.0623175,4.63248,0.298948,0,-0.096311,3.97408,
0.513,0.0621399,4.63131,0.300136,0,-0.0976531,3.97303,
0.514,0.0619626,4.63013,0.301325,0,-0.0989926,3.97197,
0.515,0.0617856,4.62896,0.302516,0,-0.100329,3.97091,
0.516,0.0616087,4.62778,0.303708,0,-0.101664,3.96983,
0.517,0.0614321,4.62659,0.304901,0,-0.102995,3.96875,
0.518,0.0612558,4.62541,0.306096,0,-0.104325,3.96766,
0.519,0.0610796,4.62422,0.307292,0,-0.105651,3.96657,
0.52,0.0609037,4.62303,0.30849,0,-0.106976,3.96546,
0.521,0.0607281,4.62184,0.309689,0,-0.108297,3.96435,
0.522,0.0605527,4.62065,0.310889,0,-0.109616,3.96323,
0.523,0.0603775,4.61945,0.312091,0,-0.110933,3.9621,
0.524,0.0602026,4.61825,0.313295,0,-0.112247,3.96097,
0.525,0.0600279,4.61705,0.3145,0,-0.113559,3.95982,
0.526,0.0598535,4.61584,0.315706,0,-0.114868,3.95867,
0.527,0.0596793,4.61464,0.316914,0,-0.116175,3.95751,
0.528,0.0595054,4.61343,0.318123,0,-0.11748,3.95634,
0.529,0.0593317,4.61222,0.319334,0,-0.118782,3.95517,
0.53,0.0591583,4.611,0.320546,0,-0.120082,3.95398,
0.531,0.0589852,4.60979,0.321759,0,-0.121379,3.95279,
0.532,0.0588122,4.60857,0.322974,0,-0.122674,3.95159,
0.533,0.0586396,4.60735,0.32419,0,-0.123966,3.95038,
0.534,0.0584672,4.60612,0.325408,0,-0.125257,3.94917,
0.535,0.058295,4.6049,0.326627,0,-0.126544,3.94795,
0.536,0.0581232,4.60367,0.327848,0,-0.12783,3.94672,
0.537,0.0579515,4.60244,0.32907,0,-0.129113,3.94548,
0.538,0.0577802,4.6012,0.330294,0,-0.130394,3.94423,
0.539,0.0576091,4.59997,0.331519,0,-0.131673,3.94297,
0.54,0.0574382,4.59873,0.332745,0,-0.132949,3.94171,
0.541,0.0572677,4.59749,0.333973,0,-0.134223,3.94044,
0.542,0.0570974,4.59625,0.335202,0,-0.135495,3.93916,
0.543,0.0569274,4.595,0.336433,0,-0.136765,3.93788,
0.544,0.0567576,4.59375,0.337666,0,-0.138032,3.93658,
0.545,0.0565881,4.5925,0.338899,0,-0.139297,3.93528,
0.546,0.0564189,4.59125,0.340134,0,-0.14056,3.93397,
0.547,0.05625,4.58999,0.341371,0,-0.141821,3.93265,
0.548,0.0560813,4.58874,0.342609,0,-0.143079,3.93132,
0.549,0.0559129,4.58748,0.343849,0,-0.144335,3.92999,
0.55,0.0557448,4.58622,0.34509,0,-0.145589,3.92865,
0.551,0.055577,4.58495,0.346332,0,-0.146841,3.9273,
0.552,0.0554095,4.58368,0.347576,0,-0.148091,3.92594,
0.553,0.0552422,4.58241,0.348822,0,-0.149338,3.92457,
0.554,0.0550753,4.58114,0.350069,0,-0.150584,3.9232,
0.555,0.0549086,4.57987,0.351317,0,-0.151827,3.92182,
0.556,0.0547422,4.57859,0.352567,0,-0.153068,3.92043,
0.557,0.0545761,4.57731,0.353818,0,-0.154307,3.91903,
0.558,0.0544102,4.57603,0.355071,0,-0.155544,3.91762,
0.559,0.0542447,4.57475,0.356326,0,-0.156778,3.91621,
0.56,0.0540795,4.57346,0.357581,0,-0.158011,3.91479,
0.561,0.0539145,4.57217,0.358839,0,-0.159241,3.91336,
0.562,0.0537499,4.57088,0.360098,0,-0.16047,3.91192,
0.563,0.0535856,4.56959,0.361358,0,-0.161696,3.91048,
0.564,0.0534215,4.56829,0.36262,0,-0.16292,3.90903,
0.565,0.0532578,4.567,0.363883,0,-0.164142,3.90756,
0.566,0.0530943,4.5657,0.365148,0,-0.165362,3.9061,
0.567,0.0529312,4.56439,0.366414,0,-0.16658,3.90462,
0.568,0.0527683,4.56309,0.367682,0,-0.167796,3.90314,
0.569,0.0526058,4.56178,0.368952,0,-0.16901,3.90164,
0.57,0.0524436,4.56047,0.370222,0,-0.170222,3.90014,
0.571,0.0522817,4.55916,0.371495,0,-0.171431,3.89864,
0.572,0.0521201,4.55785,0.372769,0,-0.172639,3.89712,
0.573,0.0519588,4.55653,0.374044,0,-0.173844,3.8956,
0.574,0.0517978,4.55521,0.375321,0,-0.175048,3.89407,
0.575,0.0516372,4.55389,0.3766,0,-0.176249,3.89253,
0.576,0.0514768,4.55256,0.37788,0,-0.177449,3.89098,
0.577,0.0513168,4.55124,0.379162,0,-0.178646,3.88942,
0.578,0.0511571,4.54991,0.380445,0,-0.179842,3.88786,
0.579,0.0509977,4.54858,0.381729,0,-0.181035,3.88629,
0.58,0.0508387,4.54725,0.383016,0,-0.182227,3.88471,
0.581,0.0506799,4.54591,0.384304,0,-0.183416,3.88313,
0.582,0.0505215,4.54457,0.385593,0,-0.184603,3.88153,
0.583,0.0503635,4.54323,0.386884,0,-0.185788,3.87993,
0.584,0.0502057,4.54189,0.388176,0,-0.186972,3.87832,
0.585,0.0500483,4.54054,0.38947,0,-0.188153,3.87671,
0.586,0.0498912,4.5392,0.390766,0,-0.189332,3.87508,
0.587,0.0497345,4.53785,0.392063,0,-0.19051,3.87345,
0.588,0.049578,4.5365,0.393362,0,-0.191685,3.87181,
0.589,0.049422,4.53514,0.394662,0,-0.192858,3.87016,
0.59,0.0492662,4.53378,0.395964,0,-0.194029,3.86851,
0.591,0.0491108,4.53243,0.397268,0,-0.195198,3.86685,
0.592,0.0489558,4.53106,0.398573,0,-0.196366,3.86518,
0.593,0.0488011,4.5297,0.39988,0,-0.197531,3.8635,
0.594,0.0486467,4.52833,0.401188,0,-0.198694,3.86181,
0.595,0.0484927,4.52697,0.402498,0,-0.199855,3.86012,
0.596,0.048339,4.5256,0.40381,0,-0.201014,3.85842,
0.597,0.0481857,4.52422,0.405123,0,-0.202171,3.85671,
0.598,0.0480328,4.52285,0.406438,0,-0.203326,3.85499,
0.599,0.0478801,4.52147,0.407754,0,-0.20448,3.85327,
0.6,0.0477279,4.52009,0.409072,0,-0.205631,3.85154,
0.601,0.047576,4.51871,0.410392,0,-0.20678,3.8498,
0.602,0.0474245,4.51732,0.411713,0,-0.207927,3.84805,
0.603,0.0472733,4.51594,0.413036,0,-0.209072,3.8463,
0.604,0.0471225,4.51455,0.41436,0,-0.210215,3.84454,
0.605,0.046972,4.51316,0.415686,0,-0.211356,3.84277,
0.606,0.046822,4.51176,0.417014,0,-0.212495,3.84099,
0.607,0.0466722,4.51037,0.418344,0,-0.213632,3.83921,
0.608,0.0465229,4.50897,0.419675,0,-0.214766,3.83742,
0.609,0.0463739,4.50757,0.421008,0,-0.215899,3.83562,
0.61,0.0462253,4.50617,0.422342,0,-0.21703,3.83381,
0.611,0.0460771,4.50476,0.423678,0,-0.218159,3.832,
0.612,0.0459292,4.50335,0.425016,0,-0.219285,3.83018,
0.613,0.0457818,4.50195,0.426355,0,-0.22041,3.82835,
0.614,0.0456347,4.50053,0.427697,0,-0.221533,3.82652,
0.615,0.045488,4.49912,0.429039,0,-0.222653,3.82467,
0.616,0.0453416,4.4977,0.430384,0,-0.223772,3.82282,
0.617,0.0451957,4.49628,0.43173,0,-0.224888,3.82097,
0.618,0.0450501,4.49486,0.433078,0,-0.226002,3.8191,
0.619,0.044905,4.49344,0.434428,0,-0.227114,3.81723,
0.62,0.0447602,4.49201,0.435779,0,-0.228224,3.81535,
0.621,0.0446158,4.49059,0.437132,0,-0.229332,3.81346,
0.622,0.0444718,4.48916,0.438486,0,-0.230438,3.81157,
0.623,0.0443282,4.48772,0.439843,0,-0.231542,3.80967,
0.624,0.044185,4.48629,0.441201,0,-0.232644,3.80776,
0.625,0.0440423,4.48485,0.442561,0,-0.233743,3.80584,
0.626,0.0438999,4.48341,0.443922,0,-0.234841,3.80392,
0.627,0.0437579,4.48197,0.445286,0,-0.235936,3.80199,
0.628,0.0436163,4.48053,0.446651,0,-0.237029,3.80005,
0.629,0.0434751,4.47908,0.448017,0,-0.23812,3.79811,
0.63,0.0433343,4.47764,0.449386,0,-0.239209,3.79616,
0.631,0.043194,4.47619,0.450756,0,-0.240295,3.7942,
0.632,0.043054,4.47473,0.452128,0,-0.24138,3.79223,
0.633,0.0429145,4.47328,0.453502,0,-0.242462,3.79026,
0.634,0.0427754,4.47182,0.454877,0,-0.243542,3.78828,
0.635,0.0426367,4.47036,0.456255,0,-0.24462,3.78629,
0.636,0.0424984,4.4689,0.457634,0,-0.245696,3.7843,
0.637,0.0423605,4.46744,0.459014,0,-0.246769,3.7823,
0.638,0.0422231,4.46597,0.460397,0,-0.24784,3.78029,
0.639,0.0420861,4.4645,0.461781,0,-0.248909,3.77828,
0.64,0.0419495,4.46303,0.463168,0,-0.249976,3.77625,
0.641,0.0418133,4.46156,0.464555,0,-0.25104,3.77423,
0.642,0.0416776,4.46008,0.465945,0,-0.252103,3.77219,
0.643,0.0415423,4.45861,0.467337,0,-0.253162,3.77015,
0.644,0.0414074,4.45713,0.46873,0,-0.25422,3.7681,
0.645,0.041273,4.45565,0.470125,0,-0.255275,3.76604,
0.646,0.041139,4.45416,0.471522,0,-0.256328,3.76398,
0.647,0.0410055,4.45268,0.472921,0,-0.257379,3.76191,
0.648,0.0408724,4.45119,0.474321,0,-0.258428,3.75983,
0.649,0.0407397,4.4497,0.475723,0,-0.259474,3.75775,
0.65,0.0406075,4.44821,0.477128,0,-0.260517,3.75566,
0.651,0.0404757,4.44671,0.478534,0,-0.261559,3.75356,
0.652,0.0403444,4.44521,0.479941,0,-0.262598,3.75146,
0.653,0.0402136,4.44371,0.481351,0,-0.263634,3.74935,
0.654,0.0400831,4.44221,0.482763,0,-0.264668,3.74723,
0.655,0.0399532,4.44071,0.484176,0,-0.2657,3.7451,
0.656,0.0398237,4.4392,0.485591,0,-0.266729,3.74297,
0.657,0.0396946,4.4377,0.487008,0,-0.267756,3.74084,
0.658,0.0395661,4.43619,0.488427,0,-0.268781,3.73869,
0.659,0.0394379,4.43467,0.489848,0,-0.269803,3.73654,
0.66,0.0393103,4.43316,0.49127,0,-0.270822,3.73438,
0.661,0.0391831,4.43164,0.492695,0,-0.271839,3.73222,
0.662,0.0390564,4.43012,0.494121,0,-0.272854,3.73005,
0.663,0.0389301,4.4286,0.495549,0,-0.273866,3.72787,
0.664,0.0388044,4.42708,0.496979,0,-0.274876,3.72569,
0.665,0.0386791,4.42555,0.498411,0,-0.275883,3.7235,
0.666,0.0385542,4.42403,0.499845,0,-0.276887,3.7213,
0.667,0.0384299,4.4225,0.501281,0,-0.277889,3.7191,
0.668,0.038306,4.42096,0.502718,0,-0.278888,3.71689,
0.669,0.0381827,4.41943,0.504158,0,-0.279885,3.71468,
0.67,0.0380598,4.41789,0.505599,0,-0.280879,3.71245,
0.671,0.0379373,4.41636,0.507043,0,-0.281871,3.71023,
0.672,0.0378154,4.41481,0.508488,0,-0.282859,3.70799,
0.673,0.037694,4.41327,0.509935,0,-0.283846,3.70575,
0.674,0.037573,4.41173,0.511384,0,-0.284829,3.7035,
0.675,0.0374526,4.41018,0.512835,0,-0.28581,3.70125,
0.676,0.0373326,4.40863,0.514288,0,-0.286788,3.69899,
0.677,0.0372132,4.40708,0.515743,0,-0.287764,3.69672,
0.678,0.0370942,4.40553,0.517199,0,-0.288737,3.69445,
0.679,0.0369758,4.40397,0.518658,0,-0.289707,3.69217,
0.68,0.0368578,4.40241,0.520119,0,-0.290674,3.68989,
0.681,0.0367404,4.40085,0.521581,0,-0.291639,3.68759,
0.682,0.0366234,4.39929,0.523046,0,-0.2926,3.6853,
0.683,0.036507,4.39773,0.524512,0,-0.293559,3.68299,
0.684,0.0363911,4.39616,0.525981,0,-0.294516,3.68068,
0.685,0.0362757,4.39459,0.527451,0,-0.295469,3.67837,
0.686,0.0361608,4.39302,0.528923,0,-0.29642,3.67605,
0.687,0.0360464,4.39145,0.530398,0,-0.297367,3.67372,
0.688,0.0359325,4.38987,0.531874,0,-0.298312,3.67139,
0.689,0.0358192,4.3883,0.533352,0,-0.299254,3.66905,
0.69,0.0357064,4.38672,0.534832,0,-0.300193,3.6667,
0.691,0.0355941,4.38514,0.536315,0,-0.301129,3.66435,
0.692,0.0354823,4.38355,0.537799,0,-0.302062,3.66199,
0.693,0.0353711,4.38197,0.539285,0,-0.302993,3.65963,
0.694,0.0352604,4.38038,0.540773,0,-0.30392,3.65726,
0.695,0.0351502,4.37879,0.542263,0,-0.304844,3.65488,
0.696,0.0350406,4.3772,0.543755,0,-0.305765,3.6525,
0.697,0.0349315,4.3756,0.545249,0,-0.306684,3.65011,
0.698,0.034823,4.37401,0.546746,0,-0.307599,3.64772,
0.699,0.0347149,4.37241,0.548244,0,-0.308511,3.64532,
0.7,0.0346075,4.37081,0.549744,0,-0.30942,3.64292,
0.701,0.0345005,4.36921,0.551246,0,-0.310326,3.64051,
0.702,0.0343941,4.3676,0.55275,0,-0.311229,3.63809,
0.703,0.0342883,4.366,0.554256,0,-0.312129,3.63567,
0.704,0.034183,4.36439,0.555765,0,-0.313026,3.63324,
0.705,0.0340783,4.36278,0.557275,0,-0.313919,3.63081,
0.706,0.0339741,4.36117,0.558787,0,-0.31481,3.62837,
0.707,0.0338705,4.35955,0.560302,0,-0.315697,3.62593,
0.708,0.0337674,4.35793,0.561818,0,-0.316581,3.62348,
0.709,0.0336649,4.35632,0.563336,0,-0.317462,3.62102,
0.71,0.033563,4.35469,0.564857,0,-0.318339,3.61856,
0.711,0.0334616,4.35307,0.566379,0,-0.319214,3.61609,
0.712,0.0333607,4.35145,0.567904,0,-0.320085,3.61362,
0.713,0.0332605,4.34982,0.56943,0,-0.320952,3.61115,
0.714,0.0331608,4.34819,0.570959,0,-0.321817,3.60866,
0.715,0.0330617,4.34656,0.57249,0,-0.322678,3.60617,
0.716,0.0329632,4.34492,0.574022,0,-0.323536,3.60368,
0.717,0.0328652,4.34329,0.575557,0,-0.32439,3.60118,
0.718,0.0327678,4.34165,0.577094,0,-0.325241,3.59868,
0.719,0.032671,4.34001,0.578633,0,-0.326089,3.59617,
0.72,0.0325748,4.33837,0.580174,0,-0.326933,3.59365,
0.721,0.0324791,4.33673,0.581717,0,-0.327774,3.59113,
0.722,0.0323841,4.33508,0.583262,0,-0.328612,3.58861,
0.723,0.0322896,4.33343,0.58481,0,-0.329446,3.58607,
0.724,0.0321957,4.33178,0.586359,0,-0.330276,3.58354,
0.725,0.0321024,4.33013,0.587911,0,-0.331103,3.581,
0.726,0.0320097,4.32848,0.589464,0,-0.331927,3.57845,
0.727,0.0319176,4.32682,0.59102,0,-0.332747,3.5759,
0.728,0.0318261,4.32516,0.592578,0,-0.333563,3.57334,
0.729,0.0317352,4.3235,0.594137,0,-0.334376,3.57078,
0.73,0.0316449,4.32184,0.595699,0,-0.335185,3.56821,
0.731,0.0315552,4.32018,0.597263,0,-0.335991,3.56564,
0.732,0.0314661,4.31851,0.59883,0,-0.336793,3.56306,
0.733,0.0313776,4.31684,0.600398,0,-0.337591,3.56048,
0.734,0.0312897,4.31517,0.601968,0,-0.338386,3.55789,
0.735,0.0312024,4.3135,0.603541,0,-0.339177,3.5553,
0.736,0.0311157,4.31183,0.605115,0,-0.339965,3.5527,
0.737,0.0310296,4.31015,0.606692,0,-0.340748,3.5501,
0.738,0.0309442,4.30847,0.608271,0,-0.341528,3.54749,
0.739,0.0308593,4.30679,0.609852,0,-0.342304,3.54488,
0.74,0.0307751,4.30511,0.611435,0,-0.343077,3.54227,
0.741,0.0306915,4.30343,0.613021,0,-0.343846,3.53964,
0.742,0.0306085,4.30174,0.614608,0,-0.34461,3.53702,
0.743,0.0305262,4.30005,0.616198,0,-0.345371,3.53439,
0.744,0.0304445,4.29836,0.617789,0,-0.346129,3.53175,
0.745,0.0303634,4.29667,0.619383,0,-0.346882,3.52911,
0.746,0.0302829,4.29497,0.620979,0,-0.347632,3.52646,
0.747,0.0302031,4.29328,0.622577,0,-0.348377,3.52381,
0.748,0.0301238,4.29158,0.624178,0,-0.349119,3.52116,
0.749,0.0300453,4.28988,0.62578,0,-0.349857,3.5185,
0.75,0.0299673,4.28818,0.627385,0,-0.350591,3.51584,
0.751,0.02989,4.28647,0.628991,0,-0.351321,3.51317,
0.752,0.0298134,4.28477,0.6306,0,-0.352047,3.51049,
0.753,0.0297374,4.28306,0.632211,0,-0.352769,3.50782,
0.754,0.029662,4.28135,0.633825,0,-0.353487,3.50513,
0.755,0.0295873,4.27964,0.63544,0,-0.3542,3.50245,
0.756,0.0295132,4.27792,0.637058,0,-0.35491,3.49976,
0.757,0.0294397,4.27621,0.638677,0,-0.355616,3.49706,
0.758,0.029367,4.27449,0.640299,0,-0.356318,3.49436,
0.759,0.0292948,4.27277,0.641923,0,-0.357016,3.49166,
0.76,0.0292233,4.27105,0.64355,0,-0.357709,3.48895,
0.761,0.0291525,4.26932,0.645178,0,-0.358399,3.48623,
0.762,0.0290824,4.2676,0.646809,0,-0.359084,3.48352,
0.763,0.0290129,4.26587,0.648442,0,-0.359765,3.48079,
0.764,0.028944,4.26414,0.650077,0,-0.360442,3.47807,
0.765,0.0288758,4.26241,0.651714,0,-0.361115,3.47534,
0.766,0.0288083,4.26067,0.653353,0,-0.361783,3.4726,
0.767,0.0287415,4.25894,0.654995,0,-0.362447,3.46986,
0.768,0.0286753,4.2572,0.656639,0,-0.363107,3.46712,
0.769,0.0286098,4.25546,0.658285,0,-0.363763,3.46437,
0.77,0.0285449,4.25372,0.659933,0,-0.364415,3.46162,
0.771,0.0284807,4.25198,0.661583,0,-0.365062,3.45887,
0.772,0.0284172,4.25023,0.663236,0,-0.365705,3.45611,
0.773,0.0283544,4.24848,0.664891,0,-0.366343,3.45334,
0.774,0.0282923,4.24673,0.666548,0,-0.366977,3.45058,
0.775,0.0282308,4.24498,0.668207,0,-0.367607,3.44781,
0.776,0.02817,4.24323,0.669868,0,-0.368233,3.44503,
0.777,0.0281099,4.24147,0.671532,0,-0.368854,3.44225,
0.778,0.0280505,4.23972,0.673198,0,-0.36947,3.43947,
0.779,0.0279918,4.23796,0.674866,0,-0.370082,3.43668,
0.78,0.0279337,4.2362,0.676536,0,-0.37069,3.43389,
0.781,0.0278763,4.23444,0.678209,0,-0.371293,3.43109,
0.782,0.0278197,4.23267,0.679883,0,-0.371892,3.42829,
0.783,0.0277637,4.2309,0.68156,0,-0.372487,3.42549,
0.784,0.0277084,4.22914,0.68324,0,-0.373076,3.42268,
0.785,0.0276538,4.22737,0.684921,0,-0.373662,3.41987,
0.786,0.0275999,4.22559,0.686605,0,-0.374242,3.41706,
0.787,0.0275467,4.22382,0.68829,0,-0.374818,3.41424,
0.788,0.0274943,4.22204,0.689978,0,-0.37539,3.41142,
0.789,0.0274425,4.22026,0.691669,0,-0.375957,3.4086,
0.79,0.0273914,4.21848,0.693361,0,-0.376519,3.40577,
0.791,0.027341,4.2167,0.695056,0,-0.377077,3.40293,
0.792,0.0272913,4.21492,0.696753,0,-0.37763,3.4001,
0.793,0.0272423,4.21313,0.698452,0,-0.378178,3.39726,
0.794,0.0271941,4.21135,0.700154,0,-0.378722,3.39442,
0.795,0.0271465,4.20956,0.701857,0,-0.379261,3.39157,
0.796,0.0270997,4.20777,0.703563,0,-0.379796,3.38872,
0.797,0.0270536,4.20597,0.705271,0,-0.380325,3.38587,
0.798,0.0270082,4.20418,0.706982,0,-0.38085,3.38301,
0.799,0.0269635,4.20238,0.708695,0,-0.38137,3.38015,
0.8,0.0269195,4.20058,0.710409,0,-0.381886,3.37729,
0.801,0.0268762,4.19878,0.712127,0,-0.382396,3.37442,
0.802,0.0268337,4.19698,0.713846,0,-0.382902,3.37155,
0.803,0.0267919,4.19517,0.715568,0,-0.383403,3.36867,
0.804,0.0267508,4.19337,0.717291,0,-0.383899,3.3658,
0.805,0.0267104,4.19156,0.719018,0,-0.384391,3.36292,
0.806,0.0266708,4.18975,0.720746,0,-0.384877,3.36003,
0.807,0.0266319,4.18794,0.722477,0,-0.385359,3.35715,
0.808,0.0265937,4.18612,0.724209,0,-0.385836,3.35426,
0.809,0.0265563,4.18431,0.725945,0,-0.386308,3.35136,
0.81,0.0265195,4.18249,0.727682,0,-0.386775,3.34847,
0.811,0.0264836,4.18067,0.729422,0,-0.387237,3.34557,
0.812,0.0264483,4.17885,0.731163,0,-0.387694,3.34267,
0.813,0.0264138,4.17703,0.732908,0,-0.388146,3.33976,
0.814,0.02638,4.1752,0.734654,0,-0.388593,3.33685,
0.815,0.026347,4.17338,0.736403,0,-0.389035,3.33394,
0.816,0.0263147,4.17155,0.738154,0,-0.389473,3.33103,
0.817,0.0262831,4.16972,0.739907,0,-0.389905,3.32811,
0.818,0.0262523,4.16789,0.741662,0,-0.390332,3.32519,
0.819,0.0262223,4.16605,0.74342,0,-0.390754,3.32227,
0.82,0.0261929,4.16422,0.74518,0,-0.391171,3.31934,
0.821,0.0261644,4.16238,0.746942,0,-0.391584,3.31641,
0.822,0.0261365,4.16054,0.748706,0,-0.391991,3.31348,
0.823,0.0261094,4.1587,0.750473,0,-0.392393,3.31054,
0.824,0.0260831,4.15685,0.752242,0,-0.392789,3.30761,
0.825,0.0260575,4.15501,0.754013,0,-0.393181,3.30467,
0.826,0.0260327,4.15316,0.755787,0,-0.393568,3.30172,
0.827,0.0260087,4.15131,0.757563,0,-0.393949,3.29878,
0.828,0.0259853,4.14946,0.759341,0,-0.394326,3.29583,
0.829,0.0259628,4.14761,0.761121,0,-0.394697,3.29288,
0.83,0.025941,4.14576,0.762903,0,-0.395063,3.28993,
0.831,0.0259199,4.1439,0.764688,0,-0.395424,3.28697,
