time,actualComX,actualComY,springLegDelta,Phase,footInBaseX,footInBaseY
0.405,0.0860427,2.68949,0.235215,0,0.0438479,1.82028,
0.406,0.0860986,2.68862,0.236071,0,0.0440534,1.81937,
0.407,0.0861545,2.68774,0.236929,0,0.0442583,1.81847,
0.408,0.0862103,2.68687,0.23779,0,0.0444626,1.81756,
0.409,0.0862661,2.68599,0.238653,0,0.0446663,1.81665,
0.41,0.0863218,2.68512,0.239517,0,0.0448694,1.81573,
0.411,0.0863774,2.68424,0.240384,0,0.0450719,1.81482,
0.412,0.0864329,2.68335,0.241253,0,0.0452739,1.8139,
0.413,0.0864884,2.68247,0.242124,0,0.0454752,1.81298,
0.414,0.0865438,2.68158,0.242997,0,0.045676,1.81206,
0.415,0.0865991,2.68069,0.243873,0,0.0458763,1.81114,
0.416,0.0866544,2.6798,0.24475,0,0.0460759,1.81022,
0.417,0.0867096,2.67891,0.24563,0,0.046275,1.80929,
0.418,0.0867647,2.67802,0.246511,0,0.0464735,1.80836,
0.419,0.0868197,2.67712,0.247395,0,0.0466715,1.80743,
0.42,0.0868747,2.67622,0.24828,0,0.0468689,1.8065,
0.421,0.0869296,2.67532,0.249168,0,0.0470657,1.80557,
0.422,0.0869845,2.67442,0.250058,0,0.0472619,1.80463,
0.423,0.0870392,2.67352,0.25095,0,0.0474576,1.80369,
0.424,0.087094,2.67261,0.251844,0,0.0476528,1.80275,
0.425,0.0871486,2.6717,0.25274,0,0.0478473,1.80181,
0.426,0.0872032,2.67079,0.253639,0,0.0480414,1.80087,
0.427,0.0872577,2.66988,0.254539,0,0.0482348,1.79992,
0.428,0.0873121,2.66896,0.255442,0,0.0484277,1.79897,
0.429,0.0873665,2.66805,0.256346,0,0.0486201,1.79803,
0.43,0.0874208,2.66713,0.257253,0,0.0488119,1.79707,
0.431,0.0874751,2.66621,0.258162,0,0.0490032,1.79612,
0.432,0.0875292,2.66528,0.259072,0,0.0491939,1.79517,
0.433,0.0875833,2.66436,0.259985,0,0.049384,1.79421,
0.434,0.0876374,2.66343,0.2609,0,0.0495737,1.79325,
0.435,0.0876914,2.6625,0.261817,0,0.0497627,1.79229,
0.436,0.0877453,2.66157,0.262737,0,0.0499513,1.79133,
0.437,0.0877991,2.66064,0.263658,0,0.0501393,1.79036,
0.438,0.0878529,2.6597,0.264581,0,0.0503268,1.78939,
0.439,0.0879066,2.65877,0.265507,0,0.0505137,1.78842,
0.44,0.0879603,2.65783,0.266434,0,0.0507001,1.78745,
0.441,0.0880139,2.65689,0.267364,0,0.050886,1.78648,
0.442,0.0880674,2.65594,0.268295,0,0.0510713,1.78551,
0.443,0.0881209,2.655,0.269229,0,0.0512561,1.78453,
0.444,0.0881743,2.65405,0.270165,0,0.0514404,1.78355,
0.445,0.0882276,2.6531,0.271103,0,0.0516242,1.78257,
0.446,0.0882809,2.65215,0.272043,0,0.0518074,1.78159,
0.447,0.0883341,2.6512,0.272985,0,0.0519901,1.78061,
0.448,0.0883872,2.65024,0.273929,0,0.0521723,1.77962,
0.449,0.0884403,2.64929,0.274876,0,0.052354,1.77863,
0.45,0.0884933,2.64833,0.275824,0,0.0525351,1.77764,
0.451,0.0885463,2.64736,0.276774,0,0.0527158,1.77665,
0.452,0.0885992,2.6464,0.277727,0,0.0528959,1.77566,
0.453,0.088652,2.64544,0.278682,0,0.0530755,1.77466,
0.454,0.0887048,2.64447,0.279638,0,0.0532546,1.77366,
0.455,0.0887575,2.6435,0.280597,0,0.0534333,1.77266,
0.456,0.0888102,2.64253,0.281558,0,0.0536113,1.77166,
0.457,0.0888628,2.64155,0.282521,0,0.0537889,1.77066,
0.458,0.0889153,2.64058,0.283486,0,0.053966,1.76965,
0.459,0.0889678,2.6396,0.284453,0,0.0541426,1.76864,
0.46,0.0890202,2.63862,0.285422,0,0.0543187,1.76763,
0.461,0.0890726,2.63764,0.286393,0,0.0544943,1.76662,
0.462,0.0891249,2.63666,0.287367,0,0.0546694,1.76561,
0.463,0.0891771,2.63567,0.288342,0,0.054844,1.76459,
0.464,0.0892293,2.63468,0.28932,0,0.0550181,1.76358,
0.465,0.0892814,2.63369,0.290299,0,0.0551917,1.76256,
0.466,0.0893334,2.6327,0.291281,0,0.0553648,1.76154,
0.467,0.0893854,2.63171,0.292265,0,0.0555374,1.76051,
0.468,0.0894374,2.63071,0.29325,0,0.0557096,1.75949,
0.469,0.0894893,2.62971,0.294238,0,0.0558812,1.75846,
0.47,0.0895411,2.62871,0.295228,0,0.0560524,1.75743,
0.471,0.0895928,2.62771,0.29622,0,0.0562231,1.7564,
0.472,0.0896445,2.62671,0.297214,0,0.0563933,1.75537,
0.473,0.0896962,2.6257,0.298211,0,0.0565631,1.75434,
0.474,0.0897478,2.62469,0.299209,0,0.0567323,1.7533,
0.475,0.0897993,2.62368,0.300209,0,0.0569011,1.75226,
0.476,0.0898508,2.62267,0.301211,0,0.0570694,1.75122,
0.477,0.0899022,2.62166,0.302216,0,0.0572373,1.75018,
0.478,0.0899536,2.62064,0.303223,0,0.0574046,1.74913,
0.479,0.0900049,2.61962,0.304231,0,0.0575715,1.74809,
0.48,0.0900562,2.6186,0.305242,0,0.057738,1.74704,
0.481,0.0901074,2.61758,0.306255,0,0.0579039,1.74599,
0.482,0.0901585,2.61656,0.307269,0,0.0580694,1.74494,
0.483,0.0902096,2.61553,0.308286,0,0.0582345,1.74388,
0.484,0.0902606,2.6145,0.309305,0,0.058399,1.74283,
0.485,0.0903116,2.61347,0.310326,0,0.0585632,1.74177,
0.486,0.0903625,2.61244,0.311349,0,0.0587268,1.74071,
0.487,0.0904134,2.6114,0.312375,0,0.05889,1.73965,
0.488,0.0904642,2.61037,0.313402,0,0.0590528,1.73858,
0.489,0.090515,2.60933,0.314431,0,0.0592151,1.73752,
0.49,0.0905657,2.60829,0.315463,0,0.0593769,1.73645,
0.491,0.0906163,2.60725,0.316496,0,0.0595383,1.73538,
0.492,0.0906669,2.6062,0.317532,0,0.0596993,1.73431,
0.493,0.0907174,2.60515,0.318569,0,0.0598598,1.73323,
0.494,0.0907679,2.60411,0.319609,0,0.0600198,1.73216,
0.495,0.0908184,2.60305,0.320651,0,0.0601794,1.73108,
0.496,0.0908688,2.602,0.321695,0,0.0603386,1.73,
0.497,0.0909191,2.60095,0.32274,0,0.0604973,1.72892,
0.498,0.0909694,2.59989,0.323788,0,0.0606556,1.72784,
0.499,0.0910196,2.59883,0.324838,0,0.0608135,1.72675,
0.5,0.0910698,2.59777,0.32589,0,0.0609709,1.72566,
0.501,0.0911199,2.59671,0.326945,0,0.0611279,1.72457,
0.502,0.09117,2.59564,0.328001,0,0.0612844,1.72348,
0.503,0.09122,2.59458,0.329059,0,0.0614405,1.72239,
0.504,0.09127,2.59351,0.330119,0,0.0615962,1.7213,
0.505,0.0913199,2.59244,0.331182,0,0.0617515,1.7202,
0.506,0.0913697,2.59136,0.332246,0,0.0619063,1.7191,
0.507,0.0914196,2.59029,0.333313,0,0.0620607,1.718,
0.508,0.0914693,2.58921,0.334381,0,0.0622147,1.7169,
0.509,0.091519,2.58813,0.335452,0,0.0623683,1.71579,
0.51,0.0915687,2.58705,0.336525,0,0.0625214,1.71469,
0.511,0.0916183,2.58597,0.3376,0,0.0626741,1.71358,
0.512,0.0916679,2.58488,0.338676,0,0.0628264,1.71247,
0.513,0.0917174,2.5838,0.339755,0,0.0629783,1.71135,
0.514,0.0917669,2.58271,0.340836,0,0.0631298,1.71024,
0.515,0.0918163,2.58162,0.341919,0,0.0632809,1.70912,
0.516,0.0918656,2.58052,0.343004,0,0.0634315,1.708,
0.517,0.091915,2.57943,0.344092,0,0.0635818,1.70688,
0.518,0.0919642,2.57833,0.345181,0,0.0637316,1.70576,
0.519,0.0920135,2.57723,0.346272,0,0.063881,1.70464,
0.52,0.0920626,2.57613,0.347365,0,0.06403,1.70351,
0.521,0.0921118,2.57503,0.348461,0,0.0641786,1.70238,
0.522,0.0921608,2.57392,0.349558,0,0.0643268,1.70125,
0.523,0.0922099,2.57281,0.350658,0,0.0644746,1.70012,
0.524,0.0922588,2.57171,0.351759,0,0.064622,1.69899,
0.525,0.0923078,2.57059,0.352863,0,0.064769,1.69785,
0.526,0.0923567,2.56948,0.353969,0,0.0649156,1.69671,
0.527,0.0924055,2.56836,0.355077,0,0.0650619,1.69557,
0.528,0.0924543,2.56725,0.356186,0,0.0652077,1.69443,
0.529,0.092503,2.56613,0.357298,0,0.0653531,1.69329,
0.53,0.0925517,2.56501,0.358412,0,0.0654981,1.69214,
0.531,0.0926004,2.56388,0.359528,0,0.0656428,1.69099,
0.532,0.092649,2.56276,0.360646,0,0.065787,1.68985,
0.533,0.0926976,2.56163,0.361766,0,0.0659309,1.68869,
0.534,0.0927461,2.5605,0.362888,0,0.0660744,1.68754,
0.535,0.0927945,2.55937,0.364013,0,0.0662175,1.68638,
0.536,0.092843,2.55823,0.365139,0,0.0663602,1.68523,
0.537,0.0928913,2.5571,0.366267,0,0.0665025,1.68407,
0.538,0.0929397,2.55596,0.367398,0,0.0666444,1.68291,
0.539,0.092988,2.55482,0.36853,0,0.066786,1.68174,
0.54,0.0930362,2.55368,0.369665,0,0.0669272,1.68058,
0.541,0.0930844,2.55254,0.370801,0,0.067068,1.67941,
0.542,0.0931326,2.55139,0.37194,0,0.0672084,1.67824,
0.543,0.0931807,2.55024,0.37308,0,0.0673485,1.67707,
0.544,0.0932287,2.54909,0.374223,0,0.0674882,1.6759,
0.545,0.0932768,2.54794,0.375368,0,0.0676275,1.67472,
0.546,0.0933247,2.54679,0.376515,0,0.0677665,1.67355,
0.547,0.0933727,2.54563,0.377664,0,0.067905,1.67237,
0.548,0.0934206,2.54447,0.378815,0,0.0680432,1.67119,
0.549,0.0934684,2.54331,0.379968,0,0.0681811,1.67,
0.55,0.0935162,2.54215,0.381123,0,0.0683186,1.66882,
0.551,0.093564,2.54099,0.38228,0,0.0684557,1.66763,
0.552,0.0936117,2.53982,0.383439,0,0.0685924,1.66644,
0.553,0.0936594,2.53865,0.3846,0,0.0687288,1.66525,
0.554,0.093707,2.53748,0.385763,0,0.0688649,1.66406,
0.555,0.0937546,2.53631,0.386929,0,0.0690005,1.66287,
0.556,0.0938021,2.53514,0.388096,0,0.0691359,1.66167,
0.557,0.0938496,2.53396,0.389265,0,0.0692708,1.66047,
0.558,0.0938971,2.53278,0.390437,0,0.0694054,1.65927,
0.559,0.0939445,2.5316,0.39161,0,0.0695397,1.65807,
0.56,0.0939919,2.53042,0.392786,0,0.0696736,1.65686,
0.561,0.0940392,2.52924,0.393963,0,0.0698071,1.65566,
0.562,0.0940865,2.52805,0.395143,0,0.0699404,1.65445,
0.563,0.0941338,2.52686,0.396325,0,0.0700732,1.65324,
0.564,0.094181,2.52567,0.397509,0,0.0702057,1.65203,
0.565,0.0942282,2.52448,0.398694,0,0.0703379,1.65081,
0.566,0.0942753,2.52329,0.399882,0,0.0704697,1.6496,
0.567,0.0943224,2.52209,0.401072,0,0.0706012,1.64838,
0.568,0.0943694,2.52089,0.402264,0,0.0707323,1.64716,
0.569,0.0944165,2.51969,0.403458,0,0.0708631,1.64594,
0.57,0.0944634,2.51849,0.404654,0,0.0709936,1.64471,
0.571,0.0945104,2.51728,0.405852,0,0.0711237,1.64349,
0.572,0.0945573,2.51608,0.407052,0,0.0712535,1.64226,
0.573,0.0946041,2.51487,0.408255,0,0.0713829,1.64103,
0.574,0.0946509,2.51366,0.409459,0,0.071512,1.6398,
0.575,0.0946977,2.51245,0.410665,0,0.0716408,1.63857,
0.576,0.0947444,2.51123,0.411873,0,0.0717692,1.63733,
0.577,0.0947911,2.51002,0.413084,0,0.0718973,1.63609,
0.578,0.0948378,2.5088,0.414296,0,0.0720251,1.63485,
0.579,0.0948844,2.50758,0.415511,0,0.0721526,1.63361,
0.58,0.094931,2.50635,0.416727,0,0.0722797,1.63237,
0.581,0.0949775,2.50513,0.417946,0,0.0724065,1.63112,
0.582,0.095024,2.5039,0.419166,0,0.072533,1.62988,
0.583,0.0950705,2.50267,0.420389,0,0.0726591,1.62863,
0.584,0.0951169,2.50144,0.421614,0,0.072785,1.62738,
0.585,0.0951633,2.50021,0.42284,0,0.0729105,1.62612,
0.586,0.0952097,2.49898,0.424069,0,0.0730357,1.62487,
0.587,0.095256,2.49774,0.4253,0,0.0731605,1.62361,
0.588,0.0953022,2.4965,0.426533,0,0.0732851,1.62235,
0.589,0.0953485,2.49526,0.427768,0,0.0734093,1.62109,
0.59,0.0953947,2.49402,0.429005,0,0.0735332,1.61983,
0.591,0.0954408,2.49277,0.430244,0,0.0736568,1.61856,
0.592,0.095487,2.49153,0.431485,0,0.0737801,1.61729,
0.593,0.0955331,2.49028,0.432728,0,0.0739031,1.61603,
0.594,0.0955791,2.48903,0.433973,0,0.0740258,1.61476,
0.595,0.0956251,2.48777,0.43522,0,0.0741481,1.61348,
0.596,0.0956711,2.48652,0.436469,0,0.0742702,1.61221,
0.597,0.0957171,2.48526,0.437721,0,0.0743919,1.61093,
0.598,0.095763,2.484,0.438974,0,0.0745134,1.60965,
0.599,0.0958088,2.48274,0.440229,0,0.0746345,1.60837,
0.6,0.0958547,2.48148,0.441487,0,0.0747553,1.60709,
0.601,0.0959005,2.48021,0.442746,0,0.0748758,1.6058,
0.602,0.0959462,2.47895,0.444008,0,0.0749961,1.60452,
0.603,0.095992,2.47768,0.445271,0,0.075116,1.60323,
0.604,0.0960377,2.47641,0.446537,0,0.0752356,1.60194,
0.605,0.0960833,2.47513,0.447804,0,0.0753549,1.60065,
0.606,0.096129,2.47386,0.449074,0,0.0754739,1.59935,
0.607,0.0961745,2.47258,0.450346,0,0.0755927,1.59806,
0.608,0.0962201,2.4713,0.451619,0,0.0757111,1.59676,
0.609,0.0962656,2.47002,0.452895,0,0.0758292,1.59546,
0.61,0.0963111,2.46874,0.454173,0,0.0759471,1.59416,
0.611,0.0963566,2.46745,0.455453,0,0.0760646,1.59285,
0.612,0.096402,2.46617,0.456735,0,0.0761819,1.59155,
0.613,0.0964474,2.46488,0.458019,0,0.0762988,1.59024,
0.614,0.0964927,2.46359,0.459304,0,0.0764155,1.58893,
0.615,0.096538,2.46229,0.460592,0,0.0765319,1.58762,
0.616,0.0965833,2.461,0.461883,0,0.076648,1.5863,
0.617,0.0966285,2.4597,0.463175,0,0.0767638,1.58499,
0.618,0.0966738,2.4584,0.464469,0,0.0768793,1.58367,
0.619,0.0967189,2.4571,0.465765,0,0.0769946,1.58235,
0.62,0.0967641,2.4558,0.467063,0,0.0771095,1.58103,
0.621,0.0968092,2.45449,0.468363,0,0.0772242,1.5797,
0.622,0.0968543,2.45319,0.469666,0,0.0773386,1.57838,
0.623,0.0968993,2.45188,0.47097,0,0.0774527,1.57705,
0.624,0.0969444,2.45056,0.472276,0,0.0775666,1.57572,
0.625,0.0969893,2.44925,0.473585,0,0.0776801,1.57439,
0.626,0.0970343,2.44794,0.474895,0,0.0777934,1.57306,
0.627,0.0970792,2.44662,0.476207,0,0.0779064,1.57172,
0.628,0.0971241,2.4453,0.477522,0,0.0780192,1.57038,
0.629,0.097169,2.44398,0.478838,0,0.0781316,1.56904,
0.63,0.0972138,2.44265,0.480157,0,0.0782438,1.5677,
0.631,0.0972586,2.44133,0.481478,0,0.0783557,1.56636,
0.632,0.0973033,2.44,0.4828,0,0.0784674,1.56501,
0.633,0.0973481,2.43867,0.484125,0,0.0785787,1.56367,
0.634,0.0973928,2.43734,0.485452,0,0.0786898,1.56232,
0.635,0.0974374,2.43601,0.48678,0,0.0788007,1.56097,
0.636,0.097482,2.43467,0.488111,0,0.0789112,1.55961,
0.637,0.0975267,2.43333,0.489444,0,0.0790216,1.55826,
0.638,0.0975712,2.432,0.490779,0,0.0791316,1.5569,
0.639,0.0976158,2.43065,0.492116,0,0.0792414,1.55554,
0.64,0.0976603,2.42931,0.493455,0,0.0793509,1.55418,
0.641,0.0977048,2.42796,0.494796,0,0.0794601,1.55282,
0.642,0.0977492,2.42662,0.496139,0,0.0795691,1.55145,
0.643,0.0977936,2.42527,0.497484,0,0.0796778,1.55009,
0.644,0.097838,2.42392,0.498831,0,0.0797863,1.54872,
0.645,0.0978824,2.42256,0.50018,0,0.0798945,1.54735,
0.646,0.0979267,2.42121,0.501531,0,0.0800025,1.54597,
0.647,0.097971,2.41985,0.502884,0,0.0801101,1.5446,
0.648,0.0980153,2.41849,0.504239,0,0.0802176,1.54322,
0.649,0.0980595,2.41713,0.505596,0,0.0803248,1.54184,
0.65,0.0981037,2.41576,0.506956,0,0.0804317,1.54046,
0.651,0.0981479,2.4144,0.508317,0,0.0805384,1.53908,
0.652,0.098192,2.41303,0.50968,0,0.0806448,1.5377,
0.653,0.0982361,2.41166,0.511046,0,0.080751,1.53631,
0.654,0.0982802,2.41029,0.512413,0,0.0808569,1.53492,
0.655,0.0983243,2.40892,0.513782,0,0.0809626,1.53353,
0.656,0.0983683,2.40754,0.515154,0,0.081068,1.53214,
0.657,0.0984123,2.40616,0.516527,0,0.0811732,1.53074,
0.658,0.0984563,2.40478,0.517903,0,0.0812781,1.52935,
0.659,0.0985003,2.4034,0.51928,0,0.0813828,1.52795,
0.66,0.0985442,2.40202,0.52066,0,0.0814872,1.52655,
0.661,0.0985881,2.40063,0.522042,0,0.0815914,1.52515,
0.662,0.0986319,2.39924,0.523425,0,0.0816954,1.52374,
0.663,0.0986757,2.39785,0.524811,0,0.0817991,1.52234,
0.664,0.0987196,2.39646,0.526199,0,0.0819025,1.52093,
0.665,0.0987633,2.39507,0.527588,0,0.0820058,1.51952,
0.666,0.0988071,2.39367,0.52898,0,0.0821087,1.51811,
0.667,0.0988508,2.39227,0.530374,0,0.0822115,1.51669,
0.668,0.0988945,2.39087,0.53177,0,0.082314,1.51528,
0.669,0.0989382,2.38947,0.533168,0,0.0824163,1.51386,
0.67,0.0989818,2.38807,0.534568,0,0.0825183,1.51244,
0.671,0.0990254,2.38666,0.53597,0,0.0826201,1.51102,
0.672,0.099069,2.38525,0.537373,0,0.0827217,1.50959,
0.673,0.0991125,2.38384,0.538779,0,0.082823,1.50817,
0.674,0.0991561,2.38243,0.540188,0,0.0829241,1.50674,
0.675,0.0991996,2.38102,0.541598,0,0.083025,1.50531,
0.676,0.099243,2.3796,0.54301,0,0.0831256,1.50388,
0.677,0.0992865,2.37818,0.544424,0,0.083226,1.50244,
0.678,0.0993299,2.37676,0.54584,0,0.0833262,1.50101,
0.679,0.0993733,2.37534,0.547258,0,0.0834262,1.49957,
0.68,0.0994167,2.37392,0.548678,0,0.0835259,1.49813,
0.681,0.09946,2.37249,0.5501,0,0.0836254,1.49669,
0.682,0.0995033,2.37106,0.551525,0,0.0837247,1.49525,
0.683,0.0995466,2.36963,0.552951,0,0.0838237,1.4938,
0.684,0.0995899,2.3682,0.554379,0,0.0839225,1.49235,
0.685,0.0996331,2.36677,0.55581,0,0.0840211,1.4909,
0.686,0.0996763,2.36533,0.557242,0,0.0841195,1.48945,
0.687,0.0997195,2.36389,0.558676,0,0.0842176,1.488,
0.688,0.0997627,2.36245,0.560113,0,0.0843156,1.48654,
0.689,0.0998058,2.36101,0.561551,0,0.0844133,1.48509,
0.69,0.0998489,2.35957,0.562992,0,0.0845108,1.48363,
0.691,0.099892,2.35812,0.564434,0,0.084608,1.48217,
0.692,0.099935,2.35667,0.565879,0,0.0847051,1.4807,
0.693,0.0999781,2.35522,0.567325,0,0.0848019,1.47924,
0.694,0.100021,2.35377,0.568774,0,0.0848985,1.47777,
0.695,0.100064,2.35232,0.570225,0,0.0849949,1.4763,
0.696,0.100107,2.35086,0.571677,0,0.0850911,1.47483,
0.697,0.10015,2.3494,0.573132,0,0.0851871,1.47336,
0.698,0.100193,2.34794,0.574589,0,0.0852829,1.47188,
0.699,0.100236,2.34648,0.576047,0,0.0853784,1.4704,
0.7,0.100279,2.34501,0.577508,0,0.0854737,1.46893,
0.701,0.100321,2.34355,0.578971,0,0.0855689,1.46744,
0.702,0.100364,2.34208,0.580436,0,0.0856638,1.46596,
0.703,0.100407,2.34061,0.581902,0,0.0857585,1.46448,
0.704,0.10045,2.33914,0.583371,0,0.085853,1.46299,
0.705,0.100493,2.33766,0.584842,0,0.0859473,1.4615,
0.706,0.100535,2.33619,0.586315,0,0.0860413,1.46001,
0.707,0.100578,2.33471,0.58779,0,0.0861352,1.45852,
0.708,0.100621,2.33323,0.589267,0,0.0862289,1.45702,
0.709,0.100663,2.33175,0.590746,0,0.0863223,1.45553,
0.71,0.100706,2.33026,0.592227,0,0.0864156,1.45403,
0.711,0.100748,2.32877,0.59371,0,0.0865086,1.45253,
0.712,0.100791,2.32729,0.595195,0,0.0866015,1.45103,
0.713,0.100834,2.3258,0.596682,0,0.0866941,1.44952,
0.714,0.100876,2.3243,0.598171,0,0.0867866,1.44801,
0.715,0.100919,2.32281,0.599662,0,0.0868788,1.44651,
0.716,0.100961,2.32131,0.601156,0,0.0869709,1.445,
0.717,0.101003,2.31981,0.602651,0,0.0870627,1.44348,
0.718,0.101046,2.31831,0.604148,0,0.0871544,1.44197,
0.719,0.101088,2.31681,0.605647,0,0.0872458,1.44045,
0.72,0.101131,2.31531,0.607148,0,0.0873371,1.43893,
0.721,0.101173,2.3138,0.608652,0,0.0874281,1.43741,
0.722,0.101215,2.31229,0.610157,0,0.087519,1.43589,
0.723,0.101258,2.31078,0.611664,0,0.0876097,1.43437,
0.724,0.1013,2.30927,0.613174,0,0.0877001,1.43284,
0.725,0.101342,2.30775,0.614685,0,0.0877904,1.43131,
0.726,0.101385,2.30624,0.616198,0,0.0878805,1.42978,
0.727,0.101427,2.30472,0.617714,0,0.0879704,1.42825,
0.728,0.101469,2.3032,0.619231,0,0.0880601,1.42672,
0.729,0.101511,2.30168,0.620751,0,0.0881496,1.42518,
0.73,0.101553,2.30015,0.622272,0,0.0882389,1.42364,
0.731,0.101595,2.29862,0.623796,0,0.0883281,1.4221,
0.732,0.101638,2.2971,0.625321,0,0.088417,1.42056,
0.733,0.10168,2.29556,0.626849,0,0.0885058,1.41902,
0.734,0.101722,2.29403,0.628379,0,0.0885943,1.41747,
0.735,0.101764,2.2925,0.62991,0,0.0886827,1.41592,
0.736,0.101806,2.29096,0.631444,0,0.0887709,1.41437,
0.737,0.101848,2.28942,0.632979,0,0.0888589,1.41282,
0.738,0.10189,2.28788,0.634517,0,0.0889467,1.41127,
0.739,0.101932,2.28634,0.636057,0,0.0890344,1.40971,
0.74,0.101974,2.28479,0.637598,0,0.0891218,1.40816,
0.741,0.102016,2.28325,0.639142,0,0.0892091,1.4066,
0.742,0.102058,2.2817,0.640688,0,0.0892962,1.40503,
0.743,0.102099,2.28015,0.642236,0,0.0893831,1.40347,
0.744,0.102141,2.2786,0.643786,0,0.0894698,1.4019,
0.745,0.102183,2.27704,0.645337,0,0.0895564,1.40034,
0.746,0.102225,2.27548,0.646891,0,0.0896428,1.39877,
0.747,0.102267,2.27392,0.648447,0,0.0897289,1.3972,
0.748,0.102309,2.27236,0.650005,0,0.089815,1.39562,
0.749,0.10235,2.2708,0.651565,0,0.0899008,1.39405,
0.75,0.102392,2.26924,0.653127,0,0.0899865,1.39247,
0.751,0.102434,2.26767,0.654691,0,0.0900719,1.39089,
0.752,0.102475,2.2661,0.656257,0,0.0901572,1.38931,
0.753,0.102517,2.26453,0.657825,0,0.0902424,1.38773,
0.754,0.102559,2.26296,0.659395,0,0.0903273,1.38614,
0.755,0.1026,2.26138,0.660967,0,0.0904121,1.38455,
0.756,0.102642,2.25981,0.662541,0,0.0904967,1.38296,
0.757,0.102684,2.25823,0.664117,0,0.0905812,1.38137,
0.758,0.102725,2.25665,0.665695,0,0.0906654,1.37978,
0.759,0.102767,2.25506,0.667275,0,0.0907495,1.37818,
0.76,0.102808,2.25348,0.668857,0,0.0908334,1.37659,
0.761,0.10285,2.25189,0.670442,0,0.0909172,1.37499,
0.762,0.102891,2.2503,0.672028,0,0.0910008,1.37339,
0.763,0.102933,2.24871,0.673616,0,0.0910842,1.37178,
0.764,0.102974,2.24712,0.675206,0,0.0911674,1.37018,
0.765,0.103016,2.24552,0.676799,0,0.0912505,1.36857,
0.766,0.103057,2.24393,0.678393,0,0.0913334,1.36696,
0.767,0.103098,2.24233,0.679989,0,0.0914162,1.36535,
0.768,0.10314,2.24073,0.681587,0,0.0914988,1.36374,
0.769,0.103181,2.23912,0.683188,0,0.0915812,1.36212,
0.77,0.103223,2.23752,0.68479,0,0.0916634,1.36051,
0.771,0.103264,2.23591,0.686394,0,0.0917455,1.35889,
0.772,0.103305,2.2343,0.688001,0,0.0918274,1.35727,
0.773,0.103346,2.23269,0.689609,0,0.0919092,1.35565,
0.774,0.103388,2.23108,0.69122,0,0.0919908,1.35402,
0.775,0.103429,2.22946,0.692832,0,0.0920722,1.35239,
0.776,0.10347,2.22785,0.694447,0,0.0921535,1.35077,
0.777,0.103511,2.22623,0.696063,0,0.0922346,1.34913,
0.778,0.103553,2.22461,0.697682,0,0.0923156,1.3475,
0.779,0.103594,2.22298,0.699302,0,0.0923964,1.34587,
0.78,0.103635,2.22136,0.700925,0,0.092477,1.34423,
0.781,0.103676,2.21973,0.702549,0,0.0925575,1.34259,
0.782,0.103717,2.2181,0.704176,0,0.0926378,1.34095,
0.783,0.103758,2.21647,0.705804,0,0.092718,1.33931,
0.784,0.103799,2.21484,0.707435,0,0.092798,1.33767,
0.785,0.10384,2.2132,0.709068,0,0.0928778,1.33602,
0.786,0.103882,2.21157,0.710702,0,0.0929575,1.33437,
0.787,0.103923,2.20993,0.712339,0,0.0930371,1.33272,
0.788,0.103964,2.20829,0.713978,0,0.0931165,1.33107,
0.789,0.104005,2.20664,0.715618,0,0.0931957,1.32941,
0.79,0.104046,2.205,0.717261,0,0.0932748,1.32776,
0.791,0.104086,2.20335,0.718906,0,0.0933537,1.3261,
0.792,0.104127,2.2017,0.720552,0,0.0934325,1.32444,
0.793,0.104168,2.20005,0.722201,0,0.0935111,1.32278,
0.794,0.104209,2.1984,0.723852,0,0.0935896,1.32111,
0.795,0.10425,2.19674,0.725505,0,0.0936679,1.31945,
0.796,0.104291,2.19508,0.72716,0,0.0937461,1.31778,
0.797,0.104332,2.19343,0.728817,0,0.0938241,1.31611,
0.798,0.104373,2.19176,0.730475,0,0.093902,1.31444,
0.799,0.104414,2.1901,0.732136,0,0.0939797,1.31276,
0.8,0.104454,2.18844,0.733799,0,0.0940573,1.31109,
0.801,0.104495,2.18677,0.735464,0,0.0941347,1.30941,
0.802,0.104536,2.1851,0.737131,0,0.094212,1.30773,
0.803,0.104577,2.18343,0.7388,0,0.0942891,1.30605,
0.804,0.104617,2.18175,0.740471,0,0.0943661,1.30436,
0.805,0.104658,2.18008,0.742144,0,0.0944429,1.30268,
0.806,0.104699,2.1784,0.743819,0,0.0945196,1.30099,
0.807,0.10474,2.17672,0.745496,0,0.0945962,1.2993,
0.808,0.10478,2.17504,0.747175,0,0.0946726,1.29761,
0.809,0.104821,2.17336,0.748856,0,0.0947489,1.29591,
0.81,0.104861,2.17167,0.750539,0,0.094825,1.29422,
0.811,0.104902,2.16999,0.752224,0,0.094901,1.29252,
0.812,0.104943,2.1683,0.753911,0,0.0949769,1.29082,
0.813,0.104983,2.1666,0.7556,0,0.0950526,1.28912,
0.814,0.105024,2.16491,0.757291,0,0.0951281,1.28741,
0.815,0.105064,2.16322,0.758985,0,0.0952035,1.28571,
0.816,0.105105,2.16152,0.76068,0,0.0952788,1.284,
0.817,0.105145,2.15982,0.762377,0,0.095354,1.28229,
0.818,0.105186,2.15812,0.764076,0,0.095429,1.28058,
0.819,0.105226,2.15641,0.765777,0,0.0955038,1.27886,
0.82,0.105267,2.15471,0.767481,0,0.0955786,1.27715,
0.821,0.105307,2.153,0.769186,0,0.0956532,1.27543,
